time,temperature,humidity,feels_like,wind_speed,wind_direction,wind_gusts,weather_code,cloud_cover,precipitation,rain,showers,snowfall,surface_pressure,visibility
2026-07-24T10:00,27.0,90,32.5,9.7,235,22.7,61,100,1.5,1.5,0.0,0.0,1000.6,
2026-07-24T11:00,28.6,80,33.4,12.2,257,21.6,61,100,2.0,2.0,0.0,0.0,1000.7,
2026-07-24T12:00,27.8,86,33.5,7.2,284,27.7,63,84,3.0,3.0,0.0,0.0,999.7,
2026-07-24T13:00,29.4,82,36.0,7.8,255,22.0,53,82,0.6,0.6,0.0,0.0,998.7,
2026-07-24T14:00,30.2,75,36.8,7.0,238,23.8,51,86,0.3,0.3,0.0,0.0,998.0,
2026-07-24T15:00,28.4,82,33.9,8.3,229,22.0,61,86,1.5,1.5,0.0,0.0,997.6,
2026-07-24T16:00,28.1,84,33.5,10.0,210,22.3,61,64,1.3,1.3,0.0,0.0,997.6,
2026-07-24T17:00,27.2,88,32.5,9.8,234,21.2,53,95,0.6,0.6,0.0,0.0,998.2,
2026-07-24T18:00,26.2,94,31.4,10.8,234,22.3,53,58,0.7,0.7,0.0,0.0,998.5,
2026-07-24T19:00,25.8,95,31.3,8.2,238,23.0,51,100,0.3,0.3,0.0,0.0,999.4,
2026-07-24T20:00,25.4,97,31.1,6.8,217,15.8,61,100,2.1,2.1,0.0,0.0,1000.5,
2026-07-24T21:00,25.3,98,30.9,7.4,179,14.8,63,100,5.2,5.2,0.0,0.0,1001.0,
2026-07-24T22:00,25.7,97,31.4,7.1,204,15.8,55,74,1.1,1.1,0.0,0.0,1001.1,
2026-07-24T23:00,25.5,97,31.2,6.4,232,13.7,55,80,1.2,1.2,0.0,0.0,1000.7,
